id,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,team_member_id
7kG3DPhoPsltuT0vxENI6E,Too Much,0.733,0.522,5,-6.853,1,0.0593,0.0603,0,0.097,0.729,179.837,audio_features,7kG3DPhoPsltuT0vxENI6E,spotify:track:7kG3DPhoPsltuT0vxENI6E,https://api.spotify.com/v1/tracks/7kG3DPhoPsltuT0vxENI6E,https://api.spotify.com/v1/audio-analysis/7kG3DPhoPsltuT0vxENI6E,197093,4,mem_1
7fYJOWWC3POzPz6x35WIrV,三月の陽炎,0.503,0.486,8,-6.084,1,0.027,0.246,5.82e-06,0.0522,0.336,148.099,audio_features,7fYJOWWC3POzPz6x35WIrV,spotify:track:7fYJOWWC3POzPz6x35WIrV,https://api.spotify.com/v1/tracks/7fYJOWWC3POzPz6x35WIrV,https://api.spotify.com/v1/audio-analysis/7fYJOWWC3POzPz6x35WIrV,273853,4,mem_1
2WKrAqYSCIN1ZtznTyNs1E,Ainokatachi (feat. HIDE (GReeeeN)) - Instrumental,0.461,0.643,6,-8.566,1,0.0235,0.000161,0.834,0.164,0.16,89.996,audio_features,2WKrAqYSCIN1ZtznTyNs1E,spotify:track:2WKrAqYSCIN1ZtznTyNs1E,https://api.spotify.com/v1/tracks/2WKrAqYSCIN1ZtznTyNs1E,https://api.spotify.com/v1/audio-analysis/2WKrAqYSCIN1ZtznTyNs1E,265760,4,mem_1
0ETvfZPYmBsDEiz9MOOIWn,Just The Way You Are,0.596,0.736,5,-6.191,1,0.0298,0.163,1.78e-06,0.189,0.38,108.999,audio_features,0ETvfZPYmBsDEiz9MOOIWn,spotify:track:0ETvfZPYmBsDEiz9MOOIWn,https://api.spotify.com/v1/tracks/0ETvfZPYmBsDEiz9MOOIWn,https://api.spotify.com/v1/audio-analysis/0ETvfZPYmBsDEiz9MOOIWn,237933,4,mem_1
0aPu7k253WegMel2qrsIIP,a song is born,0.541,0.665,7,-6.993,1,0.0293,0.0802,1.07e-06,0.113,0.278,164.089,audio_features,0aPu7k253WegMel2qrsIIP,spotify:track:0aPu7k253WegMel2qrsIIP,https://api.spotify.com/v1/tracks/0aPu7k253WegMel2qrsIIP,https://api.spotify.com/v1/audio-analysis/0aPu7k253WegMel2qrsIIP,360667,4,mem_1
15VI9cN0sVm1tdVeHSYTZQ,HONEY,0.473,0.577,1,-8.819,1,0.0406,0.302,0.000511,0.181,0.389,180.011,audio_features,15VI9cN0sVm1tdVeHSYTZQ,spotify:track:15VI9cN0sVm1tdVeHSYTZQ,https://api.spotify.com/v1/tracks/15VI9cN0sVm1tdVeHSYTZQ,https://api.spotify.com/v1/audio-analysis/15VI9cN0sVm1tdVeHSYTZQ,198507,4,mem_1
1TEapQTvr2SNrw7Ql1RzZb,Bye x Bye,0.624,0.652,11,-4.844,1,0.0286,0.146,2.17e-06,0.0864,0.478,92.012,audio_features,1TEapQTvr2SNrw7Ql1RzZb,spotify:track:1TEapQTvr2SNrw7Ql1RzZb,https://api.spotify.com/v1/tracks/1TEapQTvr2SNrw7Ql1RzZb,https://api.spotify.com/v1/audio-analysis/1TEapQTvr2SNrw7Ql1RzZb,301813,4,mem_1
4hfat4ONQOYldmN4O2tuPA,Harukaze,0.512,0.65,2,-4.83,1,0.0257,0.00441,1.38e-06,0.323,0.457,160.075,audio_features,4hfat4ONQOYldmN4O2tuPA,spotify:track:4hfat4ONQOYldmN4O2tuPA,https://api.spotify.com/v1/tracks/4hfat4ONQOYldmN4O2tuPA,https://api.spotify.com/v1/audio-analysis/4hfat4ONQOYldmN4O2tuPA,271880,4,mem_1
6FedXvkNJwSvSctNbX0pEy,愛唄,0.496,0.775,8,-4.651,1,0.0323,0.0997,0,0.181,0.385,170.026,audio_features,6FedXvkNJwSvSctNbX0pEy,spotify:track:6FedXvkNJwSvSctNbX0pEy,https://api.spotify.com/v1/tracks/6FedXvkNJwSvSctNbX0pEy,https://api.spotify.com/v1/audio-analysis/6FedXvkNJwSvSctNbX0pEy,236547,4,mem_1
0AUxbbqFtXJGE7Fn3jkGX5,Make Me Love You,0.274,0.736,0,-4.518,1,0.0629,0.0288,0,0.104,0.191,193.468,audio_features,0AUxbbqFtXJGE7Fn3jkGX5,spotify:track:0AUxbbqFtXJGE7Fn3jkGX5,https://api.spotify.com/v1/tracks/0AUxbbqFtXJGE7Fn3jkGX5,https://api.spotify.com/v1/audio-analysis/0AUxbbqFtXJGE7Fn3jkGX5,213160,4,mem_1
0GSb1UbnfdPWriuAI8N0er,안녕 못해 I'm Not Okay (From “MISSING 9”),0.449,0.584,11,-4.748,1,0.0322,0.425,0,0.131,0.23,139.746,audio_features,0GSb1UbnfdPWriuAI8N0er,spotify:track:0GSb1UbnfdPWriuAI8N0er,https://api.spotify.com/v1/tracks/0GSb1UbnfdPWriuAI8N0er,https://api.spotify.com/v1/audio-analysis/0GSb1UbnfdPWriuAI8N0er,222630,4,mem_1
0OciMaLysuUapnpitCNkEK,5:09a.m.,0.512,0.56,7,-7.973,1,0.0342,0.224,0.0245,0.212,0.34,143.901,audio_features,0OciMaLysuUapnpitCNkEK,spotify:track:0OciMaLysuUapnpitCNkEK,https://api.spotify.com/v1/tracks/0OciMaLysuUapnpitCNkEK,https://api.spotify.com/v1/audio-analysis/0OciMaLysuUapnpitCNkEK,170633,4,mem_1
0TxSk5fpK01cBLV9ePqcE6,She's In The Rain,0.36,0.533,3,-4.394,1,0.0302,0.375,0,0.0768,0.421,92.854,audio_features,0TxSk5fpK01cBLV9ePqcE6,spotify:track:0TxSk5fpK01cBLV9ePqcE6,https://api.spotify.com/v1/tracks/0TxSk5fpK01cBLV9ePqcE6,https://api.spotify.com/v1/audio-analysis/0TxSk5fpK01cBLV9ePqcE6,237577,4,mem_1
0WdR2AyLW1Drd3OUdwezM0,everytime,0.71,0.614,10,-6.757,0,0.0431,0.186,0,0.0974,0.658,148.152,audio_features,0WdR2AyLW1Drd3OUdwezM0,spotify:track:0WdR2AyLW1Drd3OUdwezM0,https://api.spotify.com/v1/tracks/0WdR2AyLW1Drd3OUdwezM0,https://api.spotify.com/v1/audio-analysis/0WdR2AyLW1Drd3OUdwezM0,172107,4,mem_1
0aVsVsOYDSEEigiwTrIab9,Let Me,0.46,0.566,9,-5.637,1,0.0516,0.239,5.93e-06,0.0967,0.19,168.419,audio_features,0aVsVsOYDSEEigiwTrIab9,spotify:track:0aVsVsOYDSEEigiwTrIab9,https://api.spotify.com/v1/tracks/0aVsVsOYDSEEigiwTrIab9,https://api.spotify.com/v1/audio-analysis/0aVsVsOYDSEEigiwTrIab9,185373,4,mem_1
0ltHy7lXsJTF2AlqXq0GFE,Home,0.6,0.606,0,-4.405,1,0.0279,0.00939,0,0.0813,0.601,80.027,audio_features,0ltHy7lXsJTF2AlqXq0GFE,spotify:track:0ltHy7lXsJTF2AlqXq0GFE,https://api.spotify.com/v1/tracks/0ltHy7lXsJTF2AlqXq0GFE,https://api.spotify.com/v1/audio-analysis/0ltHy7lXsJTF2AlqXq0GFE,352813,4,mem_1
0xO4wM6ZRx5OMOSv2RHoMk,Rescue Me,0.57,0.704,5,-3.488,0,0.0303,0.24,0,0.186,0.358,140.049,audio_features,0xO4wM6ZRx5OMOSv2RHoMk,spotify:track:0xO4wM6ZRx5OMOSv2RHoMk,https://api.spotify.com/v1/tracks/0xO4wM6ZRx5OMOSv2RHoMk,https://api.spotify.com/v1/audio-analysis/0xO4wM6ZRx5OMOSv2RHoMk,262000,4,mem_1
12zx31j5crxJQc5HUV5IyV,Bokurano Yume,0.496,0.759,10,-4.838,1,0.0369,0.298,0,0.105,0.623,174.071,audio_features,12zx31j5crxJQc5HUV5IyV,spotify:track:12zx31j5crxJQc5HUV5IyV,https://api.spotify.com/v1/tracks/12zx31j5crxJQc5HUV5IyV,https://api.spotify.com/v1/audio-analysis/12zx31j5crxJQc5HUV5IyV,274733,4,mem_1
13z89wLsfbHCarfyiSaNZV,Akashi,0.475,0.563,11,-5.301,1,0.0275,0.0766,0,0.152,0.343,82.029,audio_features,13z89wLsfbHCarfyiSaNZV,spotify:track:13z89wLsfbHCarfyiSaNZV,https://api.spotify.com/v1/tracks/13z89wLsfbHCarfyiSaNZV,https://api.spotify.com/v1/audio-analysis/13z89wLsfbHCarfyiSaNZV,320480,4,mem_1
17yTGt8knYEGkxKoh14VTP,Arigatou,0.527,0.744,0,-4.321,1,0.0294,0.0981,0,0.299,0.341,79.042,audio_features,17yTGt8knYEGkxKoh14VTP,spotify:track:17yTGt8knYEGkxKoh14VTP,https://api.spotify.com/v1/tracks/17yTGt8knYEGkxKoh14VTP,https://api.spotify.com/v1/audio-analysis/17yTGt8knYEGkxKoh14VTP,359813,4,mem_1
1LTla3bbMwueS9LdCSCvy6,Last Scene,0.535,0.646,2,-4.755,1,0.0273,0.207,0,0.299,0.394,80.094,audio_features,1LTla3bbMwueS9LdCSCvy6,spotify:track:1LTla3bbMwueS9LdCSCvy6,https://api.spotify.com/v1/tracks/1LTla3bbMwueS9LdCSCvy6,https://api.spotify.com/v1/audio-analysis/1LTla3bbMwueS9LdCSCvy6,361787,4,mem_1
1NBryvK85AodnQwIy8qPWc,Good Goodbye,0.278,0.218,9,-12.156,0,0.0312,0.952,0,0.109,0.204,83.961,audio_features,1NBryvK85AodnQwIy8qPWc,spotify:track:1NBryvK85AodnQwIy8qPWc,https://api.spotify.com/v1/tracks/1NBryvK85AodnQwIy8qPWc,https://api.spotify.com/v1/audio-analysis/1NBryvK85AodnQwIy8qPWc,229067,4,mem_1
1O7SIufNnjx6nTsXqXy46Q,A or B,0.569,0.638,7,-4.943,1,0.0333,0.0368,0.000227,0.137,0.583,169.973,audio_features,1O7SIufNnjx6nTsXqXy46Q,spotify:track:1O7SIufNnjx6nTsXqXy46Q,https://api.spotify.com/v1/tracks/1O7SIufNnjx6nTsXqXy46Q,https://api.spotify.com/v1/audio-analysis/1O7SIufNnjx6nTsXqXy46Q,316973,4,mem_1
1QdEludYnXLqM4gtlhhsks,Natsu No Owari,0.639,0.687,8,-6.275,1,0.0363,0.107,0,0.284,0.429,84.016,audio_features,1QdEludYnXLqM4gtlhhsks,spotify:track:1QdEludYnXLqM4gtlhhsks,https://api.spotify.com/v1/tracks/1QdEludYnXLqM4gtlhhsks,https://api.spotify.com/v1/audio-analysis/1QdEludYnXLqM4gtlhhsks,306160,4,mem_1
1VwOad23MsNZkmDyIyxEXe,Cherry Blossom Love Song,0.377,0.304,0,-7.674,1,0.0323,0.861,0,0.356,0.212,72.173,audio_features,1VwOad23MsNZkmDyIyxEXe,spotify:track:1VwOad23MsNZkmDyIyxEXe,https://api.spotify.com/v1/tracks/1VwOad23MsNZkmDyIyxEXe,https://api.spotify.com/v1/audio-analysis/1VwOad23MsNZkmDyIyxEXe,250456,4,mem_1
1YNQscOx6OqBQjxgJVhEeW,"Girls (feat. Cardi B, Bebe Rexha & Charli XCX)",0.728,0.69,8,-4.344,0,0.0524,0.0164,0,0.104,0.415,94.028,audio_features,1YNQscOx6OqBQjxgJVhEeW,spotify:track:1YNQscOx6OqBQjxgJVhEeW,https://api.spotify.com/v1/tracks/1YNQscOx6OqBQjxgJVhEeW,https://api.spotify.com/v1/audio-analysis/1YNQscOx6OqBQjxgJVhEeW,221153,4,mem_1
1kP7A23BkpE21LtVXcM6Ex,Dream,0.592,0.582,8,-5.226,1,0.0253,0.0137,0,0.333,0.473,93.979,audio_features,1kP7A23BkpE21LtVXcM6Ex,spotify:track:1kP7A23BkpE21LtVXcM6Ex,https://api.spotify.com/v1/tracks/1kP7A23BkpE21LtVXcM6Ex,https://api.spotify.com/v1/audio-analysis/1kP7A23BkpE21LtVXcM6Ex,323960,4,mem_1
1kfEJ0w6qRZR9dIOWJGe0J,Whatcha Doin',0.553,0.889,2,-3.387,1,0.241,0.622,0,0.0851,0.742,99.329,audio_features,1kfEJ0w6qRZR9dIOWJGe0J,spotify:track:1kfEJ0w6qRZR9dIOWJGe0J,https://api.spotify.com/v1/tracks/1kfEJ0w6qRZR9dIOWJGe0J,https://api.spotify.com/v1/audio-analysis/1kfEJ0w6qRZR9dIOWJGe0J,209808,4,mem_1
1sFEBr033mKyoKtU3Tf1Eg,Song For Love Korean Version,0.538,0.712,2,-3.895,1,0.0304,0.287,0,0.264,0.142,135.887,audio_features,1sFEBr033mKyoKtU3Tf1Eg,spotify:track:1sFEBr033mKyoKtU3Tf1Eg,https://api.spotify.com/v1/tracks/1sFEBr033mKyoKtU3Tf1Eg,https://api.spotify.com/v1/audio-analysis/1sFEBr033mKyoKtU3Tf1Eg,235426,4,mem_1
21yTInWCVYgm92MMgsRgML,Namida Reset,0.517,0.666,0,-5.976,1,0.0308,0.0372,0,0.295,0.379,84.97,audio_features,21yTInWCVYgm92MMgsRgML,spotify:track:21yTInWCVYgm92MMgsRgML,https://api.spotify.com/v1/tracks/21yTInWCVYgm92MMgsRgML,https://api.spotify.com/v1/audio-analysis/21yTInWCVYgm92MMgsRgML,395490,4,mem_1
27a8YkCwNUHuD28rmYegHq,Boku Ga Shinou To Omottanowa,0.55,0.555,8,-7.9,1,0.0275,0.0644,2.61e-05,0.0964,0.383,167.871,audio_features,27a8YkCwNUHuD28rmYegHq,spotify:track:27a8YkCwNUHuD28rmYegHq,https://api.spotify.com/v1/tracks/27a8YkCwNUHuD28rmYegHq,https://api.spotify.com/v1/audio-analysis/27a8YkCwNUHuD28rmYegHq,380880,4,mem_1
2Adn2LNgkHMH5TelQVAu4n,Pretty Girl Rock,0.666,0.87,11,-5.004,0,0.246,0.203,0,0.0851,0.9,160.014,audio_features,2Adn2LNgkHMH5TelQVAu4n,spotify:track:2Adn2LNgkHMH5TelQVAu4n,https://api.spotify.com/v1/tracks/2Adn2LNgkHMH5TelQVAu4n,https://api.spotify.com/v1/audio-analysis/2Adn2LNgkHMH5TelQVAu4n,243920,4,mem_1
2b8fOow8UzyDFAE27YhOZM,Memories,0.764,0.32,11,-7.209,1,0.0546,0.837,0,0.0822,0.575,91.019,audio_features,2b8fOow8UzyDFAE27YhOZM,spotify:track:2b8fOow8UzyDFAE27YhOZM,https://api.spotify.com/v1/tracks/2b8fOow8UzyDFAE27YhOZM,https://api.spotify.com/v1/audio-analysis/2b8fOow8UzyDFAE27YhOZM,189486,4,mem_1
2eTKpQqQNohQ7X4Qp66gB9,Good Life,0.667,0.575,8,-6.544,1,0.0341,0.00539,0,0.0935,0.18,81.008,audio_features,2eTKpQqQNohQ7X4Qp66gB9,spotify:track:2eTKpQqQNohQ7X4Qp66gB9,https://api.spotify.com/v1/tracks/2eTKpQqQNohQ7X4Qp66gB9,https://api.spotify.com/v1/audio-analysis/2eTKpQqQNohQ7X4Qp66gB9,279547,4,mem_1
2f6uFYEhlcmm2Nu9F3JqzW,Rise,0.408,0.579,5,-4.909,1,0.0348,0.308,0,0.104,0.373,81.363,audio_features,2f6uFYEhlcmm2Nu9F3JqzW,spotify:track:2f6uFYEhlcmm2Nu9F3JqzW,https://api.spotify.com/v1/tracks/2f6uFYEhlcmm2Nu9F3JqzW,https://api.spotify.com/v1/audio-analysis/2f6uFYEhlcmm2Nu9F3JqzW,211582,4,mem_1
2pY99npaZKTVAyw2DhV9Bo,Forever My Lady,0.706,0.496,9,-15.138,0,0.0431,0.168,0,0.244,0.771,118.022,audio_features,2pY99npaZKTVAyw2DhV9Bo,spotify:track:2pY99npaZKTVAyw2DhV9Bo,https://api.spotify.com/v1/tracks/2pY99npaZKTVAyw2DhV9Bo,https://api.spotify.com/v1/audio-analysis/2pY99npaZKTVAyw2DhV9Bo,320360,4,mem_1
